Deputado,Tipo,Municipio,Votos No Municipio,Bairro,Votos No Bairro,RCAN_UESP,RUESP_CAN,RUESP
Lindbergh Farias,Federais,São João de Meriti,3358,Jardim Sumaré,96,0.011334,0.028588,0.035807
Lindbergh Farias,Federais,São João de Meriti,3358,Parque Araruama,193,0.012113,0.057475,0.067357
Lindbergh Farias,Federais,São João de Meriti,3358,São Matheus,212,0.010315,0.063133,0.086888
Lindbergh Farias,Federais,São João de Meriti,3358,Venda Velha,23,0.006815,0.006849,0.014268
Lindbergh Farias,Federais,São João de Meriti,3358,Vilar dos Teles,605,0.01477,0.180167,0.173167
Lindbergh Farias,Federais,São João de Meriti,3358,Vila Tiradentes,131,0.014736,0.039011,0.037583
Lindbergh Farias,Federais,Queimados,1256,,1256,0.017346,1.0,1.0
Max Lemos,Federais,Belford Roxo,323,Andrade Araújo,6,0.00238,0.018576,0.010755
Max Lemos,Federais,Belford Roxo,323,Areia Branca,32,0.001581,0.099071,0.086361
Max Lemos,Federais,Belford Roxo,323,Barro Vermelho,14,0.001152,0.043344,0.051843
Max Lemos,Federais,Belford Roxo,323,Centro,25,0.001492,0.077399,0.071489
Max Lemos,Federais,Belford Roxo,323,das Graças,8,0.001734,0.024768,0.01968
Max Lemos,Federais,Belford Roxo,323,Glaucia,4,0.000615,0.012384,0.027748
Max Lemos,Federais,Belford Roxo,323,Heliópolis,47,0.002197,0.145511,0.09125
Max Lemos,Federais,Belford Roxo,323,Itaipu,6,0.001282,0.018576,0.019962
Max Lemos,Federais,Belford Roxo,323,Lote XV,6,0.000598,0.018576,0.042786
Max Lemos,Federais,Belford Roxo,323,Maringá,21,0.001644,0.065015,0.054505
Max Lemos,Federais,Belford Roxo,323,Nova Aurora,14,0.001049,0.043344,0.056916
Max Lemos,Federais,Belford Roxo,323,Parque dos Ferreiras,2,0.000739,0.006192,0.011544
Max Lemos,Federais,Belford Roxo,323,Pauline,12,0.001654,0.037152,0.030943
Max Lemos,Federais,Belford Roxo,323,Piam,12,0.001734,0.037152,0.029522
Max Lemos,Federais,Belford Roxo,323,Recantus,3,0.001312,0.009288,0.009753
Max Lemos,Federais,Belford Roxo,323,Redentor,19,0.001361,0.058824,0.059578
Max Lemos,Federais,Belford Roxo,323,Santa Amélia,8,0.001412,0.024768,0.024172
Max Lemos,Federais,Belford Roxo,323,Santa Maria,3,0.001377,0.009288,0.009292
Max Lemos,Federais,Belford Roxo,323,Santa Tereza,10,0.000575,0.03096,0.074147
Max Lemos,Federais,Belford Roxo,323,Santo Antônio da Prata,7,0.001916,0.021672,0.015585
Max Lemos,Federais,Belford Roxo,323,São Francisco de Assis,2,0.002407,0.006192,0.003545
Max Lemos,Federais,Belford Roxo,323,São José,3,0.001388,0.009288,0.009219
Max Lemos,Federais,Belford Roxo,323,São Vicente,25,0.003937,0.077399,0.027091
Max Lemos,Federais,Belford Roxo,323,Shangri-lá,15,0.002697,0.04644,0.023725
Max Lemos,Federais,Belford Roxo,323,Vale do Ipê,7,0.001002,0.021672,0.029791
Max Lemos,Federais,Belford Roxo,323,Wona,6,0.000455,0.018576,0.056263
Max Lemos,Federais,Belford Roxo,323,Xavantes,6,0.000551,0.018576,0.046485
Max Lemos,Federais,Japeri,1572,Alecrim,84,0.033981,0.053435,0.04763
Max Lemos,Federais,Japeri,1572,Beira-Rio,5,0.008375,0.003181,0.011503
Max Lemos,Federais,Japeri,1572,Caramujos,611,0.035621,0.388677,0.330501
Max Lemos,Federais,Japeri,1572,Centro de Engenheiro Pedreira,85,0.035446,0.054071,0.046204
Max Lemos,Federais,Japeri,1572,Centro de Japeri,39,0.010682,0.024809,0.070347
Max Lemos,Federais,Japeri,1572,Chacrinha,46,0.012234,0.029262,0.072447
Max Lemos,Federais,Japeri,1572,das Granjas,61,0.031804,0.038804,0.036956
Max Lemos,Federais,Japeri,1572,Delamare,162,0.083764,0.103053,0.037264
Max Lemos,Federais,Japeri,1572,Esperança,8,0.033755,0.005089,0.004566
Max Lemos,Federais,Japeri,1572,Marajoara,49,0.034459,0.03117,0.027399
Max Lemos,Federais,Japeri,1572,Nova Belém,58,0.009479,0.036896,0.1179
Max Lemos,Federais,Japeri,1572,Santa Amelia,122,0.067553,0.077608,0.034798
Max Lemos,Federais,Japeri,1572,Santa Inês,21,0.017427,0.013359,0.023218
Max Lemos,Federais,Japeri,1572,São Cosme e São Damião,153,0.035205,0.097328,0.083738
Max Lemos,Federais,Japeri,1572,São Jorge,68,0.023595,0.043257,0.05553
Max Lemos,Federais,Nilópolis,388,Cabral,31,0.004685,0.079897,0.069937
Max Lemos,Federais,Nilópolis,388,Cabuís,11,0.002344,0.028351,0.049591
Max Lemos,Federais,Nilópolis,388,Centro de Olinda,66,0.00482,0.170103,0.144714
Max Lemos,Federais,Nilópolis,388,Manoel Reis,197,0.003909,0.507732,0.532606
Max Lemos,Federais,Nilópolis,388,Nossa Senhora de Fátima,52,0.009189,0.134021,0.059811
Max Lemos,Federais,Nilópolis,388,Nova Cidade,11,0.001916,0.028351,0.060668
Max Lemos,Federais,Nilópolis,388,Novo Horizonte,7,0.003452,0.018041,0.021434
Max Lemos,Federais,Nilópolis,388,Paiol,13,0.002244,0.033505,0.061238
Max Lemos,Federais,Nova Iguaçu,4741,Austin,1600,0.049319,0.337482,0.072574
Max Lemos,Federais,Nova Iguaçu,4741,Boa Esperança,6,0.002267,0.001266,0.005921
Max Lemos,Federais,Nova Iguaçu,4741,Cabuçu,262,0.011122,0.055263,0.052696
Max Lemos,Federais,Nova Iguaçu,4741,Cacuia,89,0.007985,0.018772,0.024934
Max Lemos,Federais,Nova Iguaçu,4741,Campo Alegre,15,0.02988,0.003164,0.001123
Max Lemos,Federais,Nova Iguaçu,4741,Caonze,97,0.022759,0.02046,0.009534
Max Lemos,Federais,Nova Iguaçu,4741,Carmary,81,0.006144,0.017085,0.029491
Max Lemos,Federais,Nova Iguaçu,4741,Centro,292,0.009729,0.06159,0.067138
Max Lemos,Federais,Nova Iguaçu,4741,Comendador Soares,377,0.01074,0.079519,0.078523
Max Lemos,Federais,Nova Iguaçu,4741,Corumbá,26,0.003114,0.005484,0.018679
Max Lemos,Federais,Nova Iguaçu,4741,da Cerâmica,11,0.006377,0.00232,0.003859
Max Lemos,Federais,Nova Iguaçu,4741,da Luz,95,0.007866,0.020038,0.027017
Max Lemos,Federais,Nova Iguaçu,4741,da Palhada,62,0.006548,0.013077,0.02118
Max Lemos,Federais,Nova Iguaçu,4741,da Posse,125,0.00814,0.026366,0.034354
Max Lemos,Federais,Nova Iguaçu,4741,da Prata,20,0.004055,0.004219,0.011033
Max Lemos,Federais,Nova Iguaçu,4741,da Viga,89,0.004833,0.018772,0.041193
Max Lemos,Federais,Nova Iguaçu,4741,Engenho Pequeno,28,0.003817,0.005906,0.016409
Max Lemos,Federais,Nova Iguaçu,4741,Esperança,17,0.038813,0.003586,0.00098
Max Lemos,Federais,Nova Iguaçu,4741,Geneciano,1,0.000718,0.000211,0.003116
Max Lemos,Federais,Nova Iguaçu,4741,Grama,9,0.001267,0.001898,0.01589
Max Lemos,Federais,Nova Iguaçu,4741,Iguaçu Velho,1,0.001567,0.000211,0.001427
Max Lemos,Federais,Nova Iguaçu,4741,Inconfidência,3,0.015306,0.000633,0.000438
Max Lemos,Federais,Nova Iguaçu,4741,Ipiranga,201,0.022081,0.042396,0.020364
Max Lemos,Federais,Nova Iguaçu,4741,Jardim Alvorada,89,0.010934,0.018772,0.01821
Max Lemos,Federais,Nova Iguaçu,4741,Jardim Guandu,61,0.004372,0.012866,0.031214
Max Lemos,Federais,Nova Iguaçu,4741,Jardim Iguaçu,21,0.007197,0.004429,0.006528
Max Lemos,Federais,Nova Iguaçu,4741,Jardim Nova Era,52,0.006088,0.010968,0.019109
Max Lemos,Federais,Nova Iguaçu,4741,Jardim Pernambuco,11,0.007835,0.00232,0.003141
Max Lemos,Federais,Nova Iguaçu,4741,Jardim Tropical,41,0.007879,0.008648,0.011642
Max Lemos,Federais,Nova Iguaçu,4741,Kennedy,17,0.004515,0.003586,0.008422
Max Lemos,Federais,Nova Iguaçu,4741,Km - 32,64,0.006677,0.013499,0.021442
Max Lemos,Federais,Nova Iguaçu,4741,Lagoinha,39,0.011197,0.008226,0.007792
Max Lemos,Federais,Nova Iguaçu,4741,Montevidéu,1,0.002564,0.000211,0.000872
Max Lemos,Federais,Nova Iguaçu,4741,Moquetá,17,0.004451,0.003586,0.008543
Max Lemos,Federais,Nova Iguaçu,4741,Nova América,32,0.013284,0.00675,0.005389
Max Lemos,Federais,Nova Iguaçu,4741,Paraíso,68,0.00952,0.014343,0.015979
Max Lemos,Federais,Nova Iguaçu,4741,Parque Ambaí,160,0.005692,0.033748,0.062884
Max Lemos,Federais,Nova Iguaçu,4741,Parque Flora,19,0.010053,0.004008,0.004228
Max Lemos,Federais,Nova Iguaçu,4741,Ponto Chic,43,0.003763,0.00907,0.025563
Max Lemos,Federais,Nova Iguaçu,4741,Prados Verdes,35,0.004603,0.007382,0.017011
Max Lemos,Federais,Nova Iguaçu,4741,Rancho Fundo,56,0.003491,0.011812,0.035882
Max Lemos,Federais,Nova Iguaçu,4741,Rancho Novo,2,0.004167,0.000422,0.001074
Max Lemos,Federais,Nova Iguaçu,4741,Riachão,14,0.01,0.002953,0.003132
Max Lemos,Federais,Nova Iguaçu,4741,Rodilândia,98,0.015761,0.020671,0.01391
Max Lemos,Federais,Nova Iguaçu,4741,Rosa dos Ventos,77,0.010509,0.016241,0.016391
Max Lemos,Federais,Nova Iguaçu,4741,Santa Eugênia,85,0.007776,0.017929,0.024453
Max Lemos,Federais,Nova Iguaçu,4741,Santa Rita,19,0.003577,0.004008,0.011883
Max Lemos,Federais,Nova Iguaçu,4741,Santo Antônio,2,0.010363,0.000422,0.000432
Max Lemos,Federais,Nova Iguaçu,4741,Tinguá,5,0.001308,0.001055,0.008554
Max Lemos,Federais,Nova Iguaçu,4741,Três Corações,9,0.005042,0.001898,0.003993
Max Lemos,Federais,Nova Iguaçu,4741,Valverde,32,0.005303,0.00675,0.013498
Max Lemos,Federais,Nova Iguaçu,4741,Vila de Cava,24,0.001891,0.005062,0.028388
Max Lemos,Federais,Nova Iguaçu,4741,Vila Nova,33,0.007816,0.006961,0.009445
Max Lemos,Federais,Nova Iguaçu,4741,Vila Operária,8,0.005735,0.001687,0.003121
Max Lemos,Federais,São João de Meriti,444,Agostinho Porto,48,0.00152,0.108108,0.13353
Max Lemos,Federais,São João de Meriti,444,Centro,86,0.004465,0.193694,0.08143
Max Lemos,Federais,São João de Meriti,444,Coelho da Rocha,53,0.00258,0.119369,0.086858
Max Lemos,Federais,São João de Meriti,444,Éden,14,0.001634,0.031532,0.036226
Max Lemos,Federais,São João de Meriti,444,Engenheiro Belford,13,0.003207,0.029279,0.017138
Max Lemos,Federais,São João de Meriti,444,Jardim Meriti,69,0.001698,0.155405,0.171781
Max Lemos,Federais,São João de Meriti,444,Jardim Metrópole,12,0.000875,0.027027,0.057968
Max Lemos,Federais,São João de Meriti,444,Jardim Sumaré,11,0.001299,0.024775,0.035807
Max Lemos,Federais,São João de Meriti,444,Parque Araruama,22,0.001381,0.04955,0.067357
Max Lemos,Federais,São João de Meriti,444,São Matheus,40,0.001946,0.09009,0.086888
Max Lemos,Federais,São João de Meriti,444,Venda Velha,2,0.000593,0.004505,0.014268
Max Lemos,Federais,São João de Meriti,444,Vilar dos Teles,58,0.001416,0.130631,0.173167
Max Lemos,Federais,São João de Meriti,444,Vila Tiradentes,16,0.0018,0.036036,0.037583
Max Lemos,Federais,Queimados,16656,,16656,0.23003,1.0,1.0
Rosangela Gomes,Federais,Belford Roxo,5755,Andrade Araújo,21,0.00833,0.003649,0.010755
Rosangela Gomes,Federais,Belford Roxo,5755,Areia Branca,271,0.013387,0.047089,0.086361
Rosangela Gomes,Federais,Belford Roxo,5755,Barro Vermelho,279,0.022959,0.04848,0.051843
Rosangela Gomes,Federais,Belford Roxo,5755,Centro,436,0.026019,0.07576,0.071489
Rosangela Gomes,Federais,Belford Roxo,5755,das Graças,112,0.024279,0.019461,0.01968
Rosangela Gomes,Federais,Belford Roxo,5755,Glaucia,184,0.02829,0.031972,0.027748
Rosangela Gomes,Federais,Belford Roxo,5755,Heliópolis,305,0.01426,0.052997,0.09125
Rosangela Gomes,Federais,Belford Roxo,5755,Itaipu,82,0.017525,0.014248,0.019962
Rosangela Gomes,Federais,Belford Roxo,5755,Lote XV,350,0.034899,0.060817,0.042786
Rosangela Gomes,Federais,Belford Roxo,5755,Maringá,410,0.032091,0.071242,0.054505
Rosangela Gomes,Federais,Belford Roxo,5755,Nova Aurora,347,0.02601,0.060295,0.056916
Rosangela Gomes,Federais,Belford Roxo,5755,Parque dos Ferreiras,93,0.034368,0.01616,0.011544
Rosangela Gomes,Federais,Belford Roxo,5755,Pauline,256,0.035296,0.044483,0.030943
Rosangela Gomes,Federais,Belford Roxo,5755,Piam,154,0.022254,0.026759,0.029522
Rosangela Gomes,Federais,Belford Roxo,5755,Recantus,34,0.014873,0.005908,0.009753
Rosangela Gomes,Federais,Belford Roxo,5755,Redentor,397,0.028428,0.068983,0.059578
Rosangela Gomes,Federais,Belford Roxo,5755,Santa Amélia,140,0.024709,0.024327,0.024172
Rosangela Gomes,Federais,Belford Roxo,5755,Santa Maria,66,0.030303,0.011468,0.009292
Rosangela Gomes,Federais,Belford Roxo,5755,Santa Tereza,636,0.036594,0.110513,0.074147
Rosangela Gomes,Federais,Belford Roxo,5755,Santo Antônio da Prata,82,0.022447,0.014248,0.015585
Rosangela Gomes,Federais,Belford Roxo,5755,São Bernardo,33,0.023272,0.005734,0.00605
Rosangela Gomes,Federais,Belford Roxo,5755,São Francisco de Assis,21,0.025271,0.003649,0.003545
Rosangela Gomes,Federais,Belford Roxo,5755,São José,63,0.029153,0.010947,0.009219
Rosangela Gomes,Federais,Belford Roxo,5755,São Vicente,146,0.022992,0.025369,0.027091
Rosangela Gomes,Federais,Belford Roxo,5755,Shangri-lá,125,0.022478,0.02172,0.023725
Rosangela Gomes,Federais,Belford Roxo,5755,Vale do Ipê,182,0.026063,0.031625,0.029791
Rosangela Gomes,Federais,Belford Roxo,5755,Wona,320,0.024264,0.055604,0.056263
Rosangela Gomes,Federais,Belford Roxo,5755,Xavantes,210,0.019273,0.03649,0.046485
Rosangela Gomes,Federais,Japeri,865,Alecrim,55,0.022249,0.063584,0.04763
Rosangela Gomes,Federais,Japeri,865,Beira-Rio,2,0.00335,0.002312,0.011503
Rosangela Gomes,Federais,Japeri,865,Caramujos,318,0.018539,0.36763,0.330501
Rosangela Gomes,Federais,Japeri,865,Centro de Engenheiro Pedreira,65,0.027106,0.075145,0.046204
Rosangela Gomes,Federais,Japeri,865,Centro de Japeri,46,0.012599,0.053179,0.070347
Rosangela Gomes,Federais,Japeri,865,Chacrinha,42,0.01117,0.048555,0.072447
Rosangela Gomes,Federais,Japeri,865,das Granjas,28,0.014599,0.03237,0.036956
Rosangela Gomes,Federais,Japeri,865,Delamare,50,0.025853,0.057803,0.037264
Rosangela Gomes,Federais,Japeri,865,Esperança,13,0.054852,0.015029,0.004566
Rosangela Gomes,Federais,Japeri,865,Marajoara,37,0.02602,0.042775,0.027399
Rosangela Gomes,Federais,Japeri,865,Nova Belém,49,0.008008,0.056647,0.1179
Rosangela Gomes,Federais,Japeri,865,Santa Amelia,26,0.014396,0.030058,0.034798
Rosangela Gomes,Federais,Japeri,865,Santa Inês,11,0.009129,0.012717,0.023218
Rosangela Gomes,Federais,Japeri,865,São Cosme e São Damião,49,0.011275,0.056647,0.083738
Rosangela Gomes,Federais,Japeri,865,São Jorge,74,0.025677,0.085549,0.05553
Rosangela Gomes,Federais,Nilópolis,1173,Cabral,75,0.011334,0.063939,0.069937
Rosangela Gomes,Federais,Nilópolis,1173,Cabuís,66,0.014066,0.056266,0.049591
Rosangela Gomes,Federais,Nilópolis,1173,Centro de Olinda,195,0.014242,0.16624,0.144714
Rosangela Gomes,Federais,Nilópolis,1173,Manoel Reis,544,0.010795,0.463768,0.532606
Rosangela Gomes,Federais,Nilópolis,1173,Nossa Senhora de Fátima,65,0.011486,0.055413,0.059811
Rosangela Gomes,Federais,Nilópolis,1173,Nova Cidade,68,0.011847,0.057971,0.060668
Rosangela Gomes,Federais,Nilópolis,1173,Novo Horizonte,17,0.008383,0.014493,0.021434
Rosangela Gomes,Federais,Nilópolis,1173,Paiol,143,0.024681,0.12191,0.061238
Rosangela Gomes,Federais,Nova Iguaçu,11086,Austin,1063,0.032766,0.095887,0.072574
Rosangela Gomes,Federais,Nova Iguaçu,11086,Boa Esperança,52,0.019645,0.004691,0.005921
Rosangela Gomes,Federais,Nova Iguaçu,11086,Cabuçu,609,0.025853,0.054934,0.052696
Rosangela Gomes,Federais,Nova Iguaçu,11086,Cacuia,268,0.024045,0.024175,0.024934
Rosangela Gomes,Federais,Nova Iguaçu,11086,Campo Alegre,17,0.033865,0.001533,0.001123
Rosangela Gomes,Federais,Nova Iguaçu,11086,Caonze,113,0.026513,0.010193,0.009534
Rosangela Gomes,Federais,Nova Iguaçu,11086,Carmary,321,0.02435,0.028955,0.029491
Rosangela Gomes,Federais,Nova Iguaçu,11086,Centro,584,0.019459,0.052679,0.067138
Rosangela Gomes,Federais,Nova Iguaçu,11086,Comendador Soares,975,0.027777,0.087949,0.078523
Rosangela Gomes,Federais,Nova Iguaçu,11086,Corumbá,215,0.025749,0.019394,0.018679
Rosangela Gomes,Federais,Nova Iguaçu,11086,da Cerâmica,30,0.017391,0.002706,0.003859
Rosangela Gomes,Federais,Nova Iguaçu,11086,da Luz,266,0.022025,0.023994,0.027017
Rosangela Gomes,Federais,Nova Iguaçu,11086,da Palhada,267,0.0282,0.024084,0.02118
Rosangela Gomes,Federais,Nova Iguaçu,11086,da Posse,425,0.027675,0.038337,0.034354
Rosangela Gomes,Federais,Nova Iguaçu,11086,da Prata,115,0.023317,0.010373,0.011033
Rosangela Gomes,Federais,Nova Iguaçu,11086,da Viga,348,0.018899,0.031391,0.041193
Rosangela Gomes,Federais,Nova Iguaçu,11086,Engenho Pequeno,158,0.021541,0.014252,0.016409
Rosangela Gomes,Federais,Nova Iguaçu,11086,Esperança,5,0.011416,0.000451,0.00098
Rosangela Gomes,Federais,Nova Iguaçu,11086,Geneciano,27,0.019383,0.002436,0.003116
Rosangela Gomes,Federais,Nova Iguaçu,11086,Grama,157,0.022103,0.014162,0.01589
Rosangela Gomes,Federais,Nova Iguaçu,11086,Iguaçu Velho,11,0.017241,0.000992,0.001427
Rosangela Gomes,Federais,Nova Iguaçu,11086,Inconfidência,9,0.045918,0.000812,0.000438
Rosangela Gomes,Federais,Nova Iguaçu,11086,Ipiranga,301,0.033066,0.027151,0.020364
Rosangela Gomes,Federais,Nova Iguaçu,11086,Jardim Alvorada,275,0.033784,0.024806,0.01821
Rosangela Gomes,Federais,Nova Iguaçu,11086,Jardim Guandu,254,0.018204,0.022912,0.031214
Rosangela Gomes,Federais,Nova Iguaçu,11086,Jardim Iguaçu,87,0.029815,0.007848,0.006528
Rosangela Gomes,Federais,Nova Iguaçu,11086,Jardim Nova Era,188,0.022009,0.016958,0.019109
Rosangela Gomes,Federais,Nova Iguaçu,11086,Jardim Pernambuco,44,0.031339,0.003969,0.003141
Rosangela Gomes,Federais,Nova Iguaçu,11086,Jardim Tropical,102,0.0196,0.009201,0.011642
Rosangela Gomes,Federais,Nova Iguaçu,11086,Kennedy,129,0.034263,0.011636,0.008422
Rosangela Gomes,Federais,Nova Iguaçu,11086,Km - 32,122,0.012728,0.011005,0.021442
Rosangela Gomes,Federais,Nova Iguaçu,11086,Lagoinha,97,0.02785,0.00875,0.007792
Rosangela Gomes,Federais,Nova Iguaçu,11086,Montevidéu,12,0.030769,0.001082,0.000872
Rosangela Gomes,Federais,Nova Iguaçu,11086,Moquetá,89,0.023305,0.008028,0.008543
Rosangela Gomes,Federais,Nova Iguaçu,11086,Nova América,62,0.025737,0.005593,0.005389
Rosangela Gomes,Federais,Nova Iguaçu,11086,Paraíso,164,0.02296,0.014793,0.015979
Rosangela Gomes,Federais,Nova Iguaçu,11086,Parque Ambaí,703,0.025009,0.063413,0.062884
Rosangela Gomes,Federais,Nova Iguaçu,11086,Parque Flora,41,0.021693,0.003698,0.004228
Rosangela Gomes,Federais,Nova Iguaçu,11086,Ponto Chic,246,0.021528,0.02219,0.025563
Rosangela Gomes,Federais,Nova Iguaçu,11086,Prados Verdes,119,0.01565,0.010734,0.017011
Rosangela Gomes,Federais,Nova Iguaçu,11086,Rancho Fundo,405,0.025249,0.036533,0.035882
Rosangela Gomes,Federais,Nova Iguaçu,11086,Rancho Novo,9,0.01875,0.000812,0.001074
Rosangela Gomes,Federais,Nova Iguaçu,11086,Riachão,30,0.021429,0.002706,0.003132
Rosangela Gomes,Federais,Nova Iguaçu,11086,Rodilândia,184,0.029592,0.016598,0.01391
Rosangela Gomes,Federais,Nova Iguaçu,11086,Rosa dos Ventos,173,0.023611,0.015605,0.016391
Rosangela Gomes,Federais,Nova Iguaçu,11086,Santa Eugênia,262,0.023969,0.023633,0.024453
Rosangela Gomes,Federais,Nova Iguaçu,11086,Santa Rita,122,0.022967,0.011005,0.011883
Rosangela Gomes,Federais,Nova Iguaçu,11086,Tinguá,40,0.01046,0.003608,0.008554
Rosangela Gomes,Federais,Nova Iguaçu,11086,Três Corações,51,0.028571,0.0046,0.003993
Rosangela Gomes,Federais,Nova Iguaçu,11086,Valverde,177,0.029334,0.015966,0.013498
Rosangela Gomes,Federais,Nova Iguaçu,11086,Vila de Cava,451,0.03554,0.040682,0.028388
Rosangela Gomes,Federais,Nova Iguaçu,11086,Vila Nova,99,0.023449,0.00893,0.009445
Rosangela Gomes,Federais,Nova Iguaçu,11086,Vila Operária,13,0.009319,0.001173,0.003121
Rosangela Gomes,Federais,São João de Meriti,5898,Agostinho Porto,751,0.023776,0.127331,0.13353
Rosangela Gomes,Federais,São João de Meriti,5898,Centro,545,0.028294,0.092404,0.08143
Rosangela Gomes,Federais,São João de Meriti,5898,Coelho da Rocha,558,0.027159,0.094608,0.086858
Rosangela Gomes,Federais,São João de Meriti,5898,Éden,137,0.015988,0.023228,0.036226
Rosangela Gomes,Federais,São João de Meriti,5898,Engenheiro Belford,82,0.020227,0.013903,0.017138
Rosangela Gomes,Federais,São João de Meriti,5898,Jardim Meriti,977,0.024044,0.165649,0.171781
Rosangela Gomes,Federais,São João de Meriti,5898,Jardim Metrópole,463,0.033766,0.078501,0.057968
Rosangela Gomes,Federais,São João de Meriti,5898,Jardim Sumaré,246,0.029044,0.041709,0.035807
Rosangela Gomes,Federais,São João de Meriti,5898,Parque Araruama,393,0.024666,0.066633,0.067357
Rosangela Gomes,Federais,São João de Meriti,5898,São Matheus,410,0.019948,0.069515,0.086888
Rosangela Gomes,Federais,São João de Meriti,5898,Venda Velha,105,0.031111,0.017803,0.014268
Rosangela Gomes,Federais,São João de Meriti,5898,Vilar dos Teles,1015,0.024779,0.172092,0.173167
Rosangela Gomes,Federais,São João de Meriti,5898,Vila Tiradentes,216,0.024297,0.036623,0.037583
Rosangela Gomes,Federais,Queimados,1345,,1345,0.018575,1.0,1.0
Aureo Ribeiro,Federais,Belford Roxo,850,Andrade Araújo,2,0.000793,0.002353,0.010755
Aureo Ribeiro,Federais,Belford Roxo,850,Areia Branca,36,0.001778,0.042353,0.086361
Aureo Ribeiro,Federais,Belford Roxo,850,Barro Vermelho,49,0.004032,0.057647,0.051843
Aureo Ribeiro,Federais,Belford Roxo,850,Centro,51,0.003044,0.06,0.071489
Aureo Ribeiro,Federais,Belford Roxo,850,das Graças,14,0.003035,0.016471,0.01968
Aureo Ribeiro,Federais,Belford Roxo,850,Glaucia,14,0.002153,0.016471,0.027748
Aureo Ribeiro,Federais,Belford Roxo,850,Heliópolis,28,0.001309,0.032941,0.09125
